dependents:d5
,freshness_DIV,c5_DIV,d5_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 345,--,--,--,0.7148(****),--,-0.1108(****),--,-0.0211(****),-0.0008(****),0.0001(***),-0.0002(**),-0.0000(***),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.013846461460576998,142341
Model 346,--,--,--,0.1879(***),--,-0.1199(****),--,-0.0219(****),-0.0006(**),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.01793962588104936,142341
Model 347,--,--,--,0.7599(****),--,-0.1125(****),--,-0.0190(****),-0.0004(*),0.0002(****),-0.0001(*),-0.0000(**),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.012131266081806813,142341
Model 348,--,--,--,0.1825(***),--,-0.1216(****),--,-0.0186(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,True,0.015483262171154033,142341
Model 349,--,--,--,-0.1107(**),--,--,0.0553(****),-0.0289(****),-0.0009(****),0.0001(****),-0.0002(**),-0.0000(***),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.007753934093735371,142341
Model 350,--,--,--,-0.6146(****),--,--,0.0086(),-0.0297(****),-0.0006(**),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.010983732043708172,142341
Model 351,--,--,--,-0.1148(**),--,--,0.0810(****),-0.0271(****),-0.0006(**),0.0002(****),-0.0001(**),-0.0000(**),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.006036727856064794,142341
Model 352,--,--,--,-0.6522(****),--,--,0.0268(*),-0.0270(****),-0.0004(*),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,True,0.00833227877538345,142341
Model 353,--,--,--,--,-0.0265(*),-0.1022(****),0.0980(****),--,-0.0008(****),0.0001(***),-0.0002(***),-0.0001(****),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.011332399640850865,142341
Model 354,--,--,--,--,-0.1505(****),-0.1220(****),0.0403(***),--,-0.0006(**),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.016990631419322555,142341
Model 355,--,--,--,--,-0.0129(),-0.1036(****),0.1259(****),--,-0.0005(*),0.0002(****),-0.0001(**),-0.0000(***),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.01021635195600834,142341
Model 356,--,--,--,--,-0.1487(****),-0.1226(****),0.0651(****),--,-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.015113311913387939,142341
Model 357,--,--,--,--,0.0713(****),-0.1273(****),--,-0.0365(****),-0.0011(****),0.0001(***),-0.0002(***),-0.0001(****),0.0000(*),-0.0000(*),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,False,0.025653719606569703,143508
Model 358,--,--,--,--,-0.1145(****),-0.1542(****),--,-0.0357(****),-0.0007(**),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.033770568638354814,143508
Model 359,--,--,--,--,0.0990(****),-0.1275(****),--,-0.0338(****),-0.0005(*),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.021530356798378003,143508
Model 360,--,--,--,--,-0.1112(****),-0.1549(****),--,-0.0311(****),-0.0003(),0.0002(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.02872214331362799,143508
Model 361,--,--,--,--,-0.0606(****),--,0.0680(****),-0.0282(****),-0.0009(****),0.0001(****),-0.0002(**),-0.0000(***),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0000(****),False,False,0.007897296171459178,142341
Model 362,--,--,--,--,-0.1804(****),--,0.0241(*),-0.0301(****),-0.0005(**),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.011162298248161728,142341
Model 363,--,--,--,--,-0.0544(****),--,0.0906(****),-0.0266(****),-0.0006(**),0.0002(****),-0.0001(**),-0.0000(**),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.006137790323921699,142341
Model 364,--,--,--,--,-0.1886(****),--,0.0413(***),-0.0274(****),-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),0.0000(),True,True,0.008475054620442068,142341
Model 365,--,--,--,--,--,-0.0890(****),0.1155(****),-0.0198(****),-0.0009(****),0.0001(***),-0.0002(**),-0.0001(***),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.013107506364445687,142341
Model 366,--,--,--,--,--,-0.1147(****),0.0326(**),-0.0218(****),-0.0006(**),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.017911565917188343,142341
Model 367,--,--,--,--,--,-0.0911(****),0.1446(****),-0.0179(****),-0.0005(**),0.0002(****),-0.0001(**),-0.0000(**),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.011679650597876012,142341
Model 368,--,--,--,--,--,-0.1176(****),0.0525(****),-0.0189(****),-0.0004(*),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,True,0.015565768646617628,142341
Model 369,-0.0631(****),-0.0449(****),-0.0046(****),0.1870(****),--,--,--,--,-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.04229545787207922,142341
Model 370,-0.0627(****),-0.0390(****),-0.0089(****),-0.3323(****),--,--,--,--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.04114073447721833,142341
Model 371,-0.0668(****),-0.0438(****),-0.0036(****),0.1834(****),--,--,--,--,-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.039867208185385694,142341
Model 372,-0.0659(****),-0.0379(****),-0.0082(****),-0.3472(****),--,--,--,--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.03825946545362413,142341
Model 373,-0.0900(****),-0.0566(****),-0.0075(****),--,0.0386(***),--,--,--,-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.06233510546811172,143508
Model 374,-0.0883(****),-0.0488(****),-0.0126(****),--,-0.1259(****),--,--,--,0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.060215227498197854,143508
Model 375,-0.0933(****),-0.0546(****),-0.0063(****),--,0.0329(**),--,--,--,-0.0004(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.05694565435814092,143508
Model 376,-0.0911(****),-0.0469(****),-0.0116(****),--,-0.1396(****),--,--,--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),-0.0000(),-0.0000(),-0.0000(),True,True,0.05460073201632998,143508
Model 377,-0.0850(****),-0.0507(****),-0.0072(****),--,--,-0.0865(****),--,--,-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,False,0.06692188765786322,143508
Model 378,-0.0813(****),-0.0440(****),-0.0121(****),--,--,-0.1238(****),--,--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.06794712502907718,143508
Model 379,-0.0880(****),-0.0491(****),-0.0061(****),--,--,-0.0821(****),--,--,-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.061130274761588055,143508
Model 380,-0.0830(****),-0.0422(****),-0.0116(****),--,--,-0.1206(****),--,--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.061834307184616355,143508
Model 381,-0.0639(****),-0.0458(****),-0.0045(****),--,--,--,0.1154(****),--,-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.043160419472675016,142341
Model 382,-0.0636(****),-0.0412(****),-0.0090(****),--,--,--,0.0479(****),--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.04087362788377957,142341
Model 383,-0.0675(****),-0.0446(****),-0.0037(****),--,--,--,0.1244(****),--,-0.0004(*),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04088791125598923,142341
Model 384,-0.0667(****),-0.0402(****),-0.0083(****),--,--,--,0.0565(****),--,-0.0003(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.0380080166673189,142341
Model 385,-0.0875(****),-0.0522(****),-0.0073(****),--,--,--,--,-0.0168(****),-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(),False,False,0.06331932201216872,143508
Model 386,-0.0855(****),-0.0457(****),-0.0127(****),--,--,--,--,-0.0267(****),-0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.06199435479347459,143508
Model 387,-0.0910(****),-0.0512(****),-0.0062(****),--,--,--,--,-0.0135(****),-0.0004(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.05756669021573313,143508
Model 388,-0.0881(****),-0.0448(****),-0.0119(****),--,--,--,--,-0.0233(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.05565850119938087,143508
Model 389,-0.0632(****),-0.0466(****),--,-0.0998(),0.0815(**),--,--,--,-0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.042017894366471076,142341
Model 390,-0.0632(****),-0.0423(****),--,-0.5298(****),0.0571(*),--,--,--,-0.0001(),0.0001(***),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.04000515491700518,142341
Model 391,-0.0671(****),-0.0451(****),--,0.0259(),0.0434(),--,--,--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.039673994168613724,142341
Model 392,-0.0668(****),-0.0408(****),--,-0.3871(****),0.0094(),--,--,--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.037289002207026134,142341
Model 393,-0.0597(****),-0.0448(****),--,0.8436(****),--,-0.0924(****),--,--,-0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.046427117832466,142341
Model 394,-0.0593(****),-0.0401(****),--,0.3671(****),--,-0.0999(****),--,--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0001(****),True,False,0.044891340844996575,142341
Model 395,-0.0630(****),-0.0434(****),--,0.8172(****),--,-0.0887(****),--,--,-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.0437644986999427,142341
Model 396,-0.0623(****),-0.0388(****),--,0.3271(****),--,-0.0964(****),--,--,-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.04186547444177924,142341
Model 397,-0.0639(****),-0.0473(****),--,0.0052(),--,--,0.1136(****),--,-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.04282160013915981,142341
Model 398,-0.0638(****),-0.0428(****),--,-0.4254(****),--,--,0.0753(****),--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.040323080470952344,142341
Model 399,-0.0677(****),-0.0459(****),--,-0.0053(),--,--,0.1230(****),--,-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04066628309532627,142341
Model 400,-0.0675(****),-0.0415(****),--,-0.4494(****),--,--,0.0839(****),--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.03772049859524351,142341
Model 401,-0.0624(****),-0.0453(****),--,0.2388(****),--,--,--,-0.0069(****),-0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.04216136780088564,142341
Model 402,-0.0621(****),-0.0407(****),--,-0.2395(****),--,--,--,-0.0100(****),-0.0001(),0.0001(****),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.0403747296874184,142341
Model 403,-0.0666(****),-0.0444(****),--,0.2075(****),--,--,--,-0.0039(**),-0.0003(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.039723398169111857,142341
Model 404,-0.0660(****),-0.0398(****),--,-0.2857(****),--,--,--,-0.0071(****),-0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,True,0.03748562035645542,142341
Model 405,-0.0850(****),-0.0553(****),--,--,0.1520(****),-0.1011(****),--,--,-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.06729257488408669,143508
Model 406,-0.0819(****),-0.0481(****),--,--,-0.0120(),-0.1241(****),--,--,0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.06633250180132366,143508
Model 407,-0.0878(****),-0.0532(****),--,--,0.1425(****),-0.0958(****),--,--,-0.0002(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.06155063648608494,143508
Model 408,-0.0845(****),-0.0461(****),--,--,-0.0299(*),-0.1190(****),--,--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.06039592542187078,143508
Model 409,-0.0639(****),-0.0473(****),--,--,0.0041(),--,0.1125(****),--,-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.04282238847357234,142341
Model 410,-0.0636(****),-0.0429(****),--,--,-0.1032(****),--,0.0784(****),--,-0.0000(),0.0001(***),-0.0000(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.04016960606480824,142341
Model 411,-0.0677(****),-0.0458(****),--,--,-0.0057(),--,0.1247(****),--,-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04066793602889296,142341
Model 412,-0.0676(****),-0.0415(****),--,--,-0.1202(****),--,0.0901(****),--,-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.037662534000846404,142341
Model 413,-0.0877(****),-0.0557(****),--,--,0.0786(****),--,--,-0.0194(****),-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.06293805561966048,143508
Model 414,-0.0860(****),-0.0494(****),--,--,-0.0645(****),--,--,-0.0249(****),0.0001(),0.0001(****),-0.0001(),0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.060374996946198745,143508
Model 415,-0.0914(****),-0.0541(****),--,--,0.0632(****),--,--,-0.0154(****),-0.0003(),0.0002(****),-0.0002(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.05727954991159745,143508
Model 416,-0.0897(****),-0.0480(****),--,--,-0.0919(****),--,--,-0.0205(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.05441893113270868,143508
Model 417,-0.0618(****),-0.0446(****),--,--,--,-0.0693(****),0.1782(****),--,-0.0003(),0.0002(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(*),False,False,0.04630664198381096,142341
Model 418,-0.0605(****),-0.0405(****),--,--,--,-0.0919(****),0.1055(****),--,-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.045233261592172336,142341
Model 419,-0.0650(****),-0.0432(****),--,--,--,-0.0673(****),0.1861(****),--,-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.04395662063480266,142341
Model 420,-0.0634(****),-0.0392(****),--,--,--,-0.0904(****),0.1131(****),--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.042382724978881625,142341
Model 421,-0.0845(****),-0.0521(****),--,--,--,-0.0819(****),--,-0.0061(****),-0.0002(),0.0002(****),-0.0001(*),0.0000(),0.0000(*),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),0.0000(*),False,False,0.0664045735462595,143508
Model 422,-0.0808(****),-0.0463(****),--,--,--,-0.1154(****),--,-0.0126(****),0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,False,0.0668117190049754,143508
Model 423,-0.0882(****),-0.0508(****),--,--,--,-0.0798(****),--,-0.0030(*),-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(*),False,True,0.060700042440138935,143508
Model 424,-0.0836(****),-0.0451(****),--,--,--,-0.1142(****),--,-0.0093(****),-0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.060625928119019123,143508
Model 425,-0.0632(****),-0.0459(****),--,--,--,--,0.1276(****),-0.0079(****),-0.0003(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(****),-0.0000(**),-0.0000(***),False,False,0.043116194900028826,142341
Model 426,-0.0628(****),-0.0421(****),--,--,--,--,0.0723(****),-0.0140(****),-0.0001(),0.0001(****),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.040506890626838654,142341
Model 427,-0.0671(****),-0.0450(****),--,--,--,--,0.1316(****),-0.0053(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.040798227962566824,142341
Model 428,-0.0665(****),-0.0414(****),--,--,--,--,0.0742(****),-0.0115(****),-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.03754868255941368,142341
Model 429,-0.0744(****),--,-0.0128(****),-0.0695(),-0.0399(),--,--,--,-0.0005(**),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0001(****),False,False,0.022810373751998125,142341
Model 430,-0.0713(****),--,-0.0173(****),-0.5276(****),-0.0679(*),--,--,--,-0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(),-0.0000(),-0.0000(**),True,False,0.02712037466408379,142341
Model 431,-0.0764(****),--,-0.0119(****),-0.0292(),-0.0424(),--,--,--,-0.0005(*),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.021442100648468743,142341
Model 432,-0.0728(****),--,-0.0165(****),-0.4695(****),-0.0824(**),--,--,--,-0.0003(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(**),True,True,0.025180788780980512,142341
Model 433,-0.0701(****),--,-0.0133(****),0.6098(****),--,-0.1090(****),--,--,-0.0005(**),0.0001(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.0290445064522743,142341
Model 434,-0.0668(****),--,-0.0167(****),0.0660(),--,-0.1128(****),--,--,-0.0004(*),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(**),0.0000(*),0.0000(),-0.0000(),-0.0001(****),True,False,0.03337985628562323,142341
Model 435,-0.0709(****),--,-0.0127(****),0.6322(****),--,-0.1067(****),--,--,-0.0004(*),0.0002(****),-0.0001(*),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.027406011305179945,142341
Model 436,-0.0672(****),--,-0.0163(****),0.0658(),--,-0.1108(****),--,--,-0.0003(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,True,0.0312191697397749,142341
Model 437,-0.0751(****),--,-0.0130(****),-0.2925(****),--,--,0.0579(****),--,-0.0006(**),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0001(****),False,False,0.02302264896632633,142341
Model 438,-0.0717(****),--,-0.0173(****),-0.7757(****),--,--,0.0164(),--,-0.0004(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(),-0.0000(),-0.0000(****),True,False,0.02709286586610482,142341
Model 439,-0.0769(****),--,-0.0121(****),-0.2871(****),--,--,0.0792(****),--,-0.0005(*),0.0002(****),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.021846590945426958,142341
Model 440,-0.0732(****),--,-0.0167(****),-0.7873(****),--,--,0.0355(***),--,-0.0004(),0.0001(****),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.025195205894859907,142341
Model 441,-0.0716(****),--,-0.0125(****),0.0349(),--,--,--,-0.0213(****),-0.0006(**),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.024919190967381932,142341
Model 442,-0.0688(****),--,-0.0167(****),-0.4991(****),--,--,--,-0.0221(****),-0.0004(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.029108977236116163,142341
Model 443,-0.0734(****),--,-0.0118(****),0.0306(),--,--,--,-0.0182(****),-0.0005(**),0.0002(****),-0.0001(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.022961124676799782,142341
