dependents:d2
,freshness_DIV,c2_DIV,d2_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 403,-0.0719(****),-0.0430(****),--,0.1876(****),--,--,--,-0.0091(****),-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(****),False,True,0.033196833440203855,159558
Model 404,-0.0714(****),-0.0385(****),--,-0.2403(****),--,--,--,-0.0120(****),-0.0000(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.030922513613219627,159558
Model 405,-0.0889(****),-0.0531(****),--,--,0.1503(****),-0.1104(****),--,--,0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.055186991870945,160738
Model 406,-0.0857(****),-0.0459(****),--,--,0.0029(),-0.1340(****),--,--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.053505489331659994,160738
Model 407,-0.0937(****),-0.0511(****),--,--,0.1323(****),-0.1032(****),--,--,-0.0000(),0.0001(*),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.05084262438401277,160738
Model 408,-0.0903(****),-0.0439(****),--,--,-0.0201(),-0.1272(****),--,--,0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.04927354686193419,160738
Model 409,-0.0682(****),-0.0460(****),--,--,-0.0096(),--,0.1279(****),--,0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03512394224922455,159558
Model 410,-0.0679(****),-0.0414(****),--,--,-0.0995(****),--,0.0864(****),--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(****),True,False,0.03216234165794174,159558
Model 411,-0.0739(****),-0.0446(****),--,--,-0.0225(),--,0.1337(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(*),False,True,0.03376907438269272,159558
Model 412,-0.0736(****),-0.0400(****),--,--,-0.1183(****),--,0.0929(****),--,-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.03073831806191596,159558
Model 413,-0.0910(****),-0.0531(****),--,--,0.0867(****),--,--,-0.0265(****),0.0001(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,False,0.05196393449314962,160738
Model 414,-0.0894(****),-0.0469(****),--,--,-0.0390(**),--,--,-0.0315(****),0.0003(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.04892665453919964,160738
Model 415,-0.0965(****),-0.0516(****),--,--,0.0630(****),--,--,-0.0218(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.047591010151951774,160738
Model 416,-0.0950(****),-0.0456(****),--,--,-0.0717(****),--,--,-0.0265(****),0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.044615135841254094,160738
Model 417,-0.0658(****),-0.0440(****),--,--,--,-0.0782(****),0.1995(****),--,0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03845581452765534,159558
Model 418,-0.0645(****),-0.0395(****),--,--,--,-0.1003(****),0.1207(****),--,0.0001(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.036714109467668954,159558
Model 419,-0.0706(****),-0.0427(****),--,--,--,-0.0746(****),0.1982(****),--,-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.03679119812502252,159558
Model 420,-0.0691(****),-0.0382(****),--,--,--,-0.0974(****),0.1213(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.03486459245586293,159558
Model 421,-0.0875(****),-0.0497(****),--,--,--,-0.0843(****),--,-0.0125(****),0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(****),False,False,0.05476599444982955,160738
Model 422,-0.0840(****),-0.0440(****),--,--,--,-0.1193(****),--,-0.0179(****),0.0002(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.054305572716576433,160738
Model 423,-0.0931(****),-0.0486(****),--,--,--,-0.0820(****),--,-0.0090(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,True,0.05040623451210802,160738
Model 424,-0.0887(****),-0.0428(****),--,--,--,-0.1174(****),--,-0.0143(****),0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.04976667329224349,160738
Model 425,-0.0670(****),-0.0446(****),--,--,--,--,0.1503(****),-0.0142(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03587547033444061,159558
Model 426,-0.0667(****),-0.0406(****),--,--,--,--,0.0918(****),-0.0196(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(),-0.0000(),True,False,0.03305201486839926,159558
Model 427,-0.0724(****),-0.0437(****),--,--,--,--,0.1446(****),-0.0110(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(****),False,True,0.034187932360326245,159558
Model 428,-0.0720(****),-0.0399(****),--,--,--,--,0.0856(****),-0.0166(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.031095073052097244,159558
Model 429,-0.0784(****),--,-0.0120(****),-0.1779(),-0.0141(),--,--,--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.017821798822194035,159558
Model 430,-0.0753(****),--,-0.0161(****),-0.5936(****),-0.0383(),--,--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.020703932481773935,159558
Model 431,-0.0817(****),--,-0.0109(****),-0.0806(),-0.0351(),--,--,--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.01724888480897524,159558
Model 432,-0.0782(****),--,-0.0152(****),-0.4836(****),-0.0683(*),--,--,--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.019842045664647867,159558
Model 433,-0.0742(****),--,-0.0125(****),0.5778(****),--,-0.1128(****),--,--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.022813547792569278,159558
Model 434,-0.0707(****),--,-0.0156(****),0.1002(),--,-0.1194(****),--,--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.025944581567657887,159558
Model 435,-0.0762(****),--,-0.0117(****),0.5842(****),--,-0.1091(****),--,--,-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.021913200076913553,159558
Model 436,-0.0725(****),--,-0.0151(****),0.0902(),--,-0.1162(****),--,--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.024798858762516418,159558
Model 437,-0.0792(****),--,-0.0121(****),-0.3340(****),--,--,0.0737(****),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.01808960913847979,159558
Model 438,-0.0757(****),--,-0.0161(****),-0.7544(****),--,--,0.0256(*),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.020722633960745918,159558
Model 439,-0.0822(****),--,-0.0111(****),-0.3272(****),--,--,0.0911(****),--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(),-0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.017645418855187334,159558
Model 440,-0.0786(****),--,-0.0154(****),-0.7629(****),--,--,0.0413(***),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.01988446579579206,159558
Model 441,-0.0757(****),--,-0.0117(****),0.0125(),--,--,--,-0.0224(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.01963514387550125,159558
Model 442,-0.0728(****),--,-0.0156(****),-0.4626(****),--,--,--,-0.0234(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.022451388138430506,159558
Model 443,-0.0786(****),--,-0.0109(****),-0.0027(),--,--,--,-0.0188(****),-0.0003(),0.0001(****),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.01848673248592203,159558
Model 444,-0.0757(****),--,-0.0149(****),-0.5034(****),--,--,--,-0.0194(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.020992964706654016,159558
Model 445,-0.1035(****),--,-0.0168(****),--,0.0513(****),-0.1323(****),--,--,-0.0003(),0.0001(***),-0.0002(***),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03823203015040477,160738
Model 446,-0.0952(****),--,-0.0202(****),--,-0.1118(****),-0.1534(****),--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,False,0.04312766389397482,160738
Model 447,-0.1046(****),--,-0.0156(****),--,0.0564(****),-0.1261(****),--,--,-0.0002(),0.0001(****),-0.0002(**),-0.0000(*),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.03511977227812901,160738
Model 448,-0.0963(****),--,-0.0193(****),--,-0.1158(****),-0.1475(****),--,--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.039885647222125065,160738
Model 449,-0.0789(****),--,-0.0120(****),--,-0.0956(****),--,0.0800(****),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.018104159745550907,159558
Model 450,-0.0753(****),--,-0.0162(****),--,-0.1979(****),--,0.0365(**),--,0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.020567299098018244,159558
Model 451,-0.0822(****),--,-0.0110(****),--,-0.0987(****),--,0.0986(****),--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(),-0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,True,0.01770035303942552,159558
Model 452,-0.0787(****),--,-0.0153(****),--,-0.2080(****),--,0.0540(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.019840369489166787,159558
Model 453,-0.1048(****),--,-0.0162(****),--,-0.0045(),--,--,-0.0393(****),-0.0004(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03517806765776532,160738
Model 454,-0.0989(****),--,-0.0206(****),--,-0.1467(****),--,--,-0.0416(****),-0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,False,0.03820091744897425,160738
Model 455,-0.1065(****),--,-0.0152(****),--,-0.0086(),--,--,-0.0345(****),-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.031620625915791956,160738
Model 456,-0.1012(****),--,-0.0197(****),--,-0.1664(****),--,--,-0.0360(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.03441152982465745,160738
Model 457,-0.0756(****),--,-0.0121(****),--,--,-0.0970(****),0.1365(****),--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.022872352586555955,159558
Model 458,-0.0713(****),--,-0.0157(****),--,--,-0.1188(****),0.0537(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.02605917981533301,159558
Model 459,-0.0776(****),--,-0.0114(****),--,--,-0.0946(****),0.1546(****),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.022203720483277345,159558
Model 460,-0.0731(****),--,-0.0152(****),--,--,-0.1172(****),0.0699(****),--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.025010288830190186,159558
Model 461,-0.1000(****),--,-0.0156(****),--,--,-0.1039(****),--,-0.0251(****),-0.0004(),0.0002(****),-0.0002(***),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03992624480191265,160738
Model 462,-0.0926(****),--,-0.0197(****),--,--,-0.1374(****),--,-0.0285(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,False,0.0448128078393073,160738
Model 463,-0.1014(****),--,-0.0147(****),--,--,-0.1016(****),--,-0.0209(****),-0.0003(),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.036228599901552805,160738
Model 464,-0.0935(****),--,-0.0192(****),--,--,-0.1369(****),--,-0.0237(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.04086903394453312,160738
Model 465,-0.0764(****),--,-0.0119(****),--,--,--,0.0892(****),-0.0249(****),-0.0004(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.02007488290428394,159558
Model 466,-0.0736(****),--,-0.0160(****),--,--,--,0.0290(*),-0.0290(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.021867236219849207,159558
Model 467,-0.0788(****),--,-0.0113(****),--,--,--,0.1003(****),-0.0217(****),-0.0003(),0.0001(****),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.01903111858094797,159558
Model 468,-0.0762(****),--,-0.0155(****),--,--,--,0.0346(**),-0.0255(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.020302814669006852,159558
Model 469,-0.0688(****),--,--,3.8461(****),-0.8359(****),-0.1841(****),--,--,0.0003(),0.0001(***),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(*),False,False,0.02399544320664959,159558
Model 470,-0.0655(****),--,--,3.7108(****),-0.9140(****),-0.2026(****),--,--,0.0003(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(*),0.0000(*),-0.0000(),0.0000(),True,False,0.02668910061313834,159558
Model 471,-0.0736(****),--,--,3.9060(****),-0.8568(****),-0.1800(****),--,--,0.0001(),0.0001(*),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.023464316346265335,159558
Model 472,-0.0700(****),--,--,3.8291(****),-0.9523(****),-0.2002(****),--,--,0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.02606065599702989,159558
Model 473,-0.0795(****),--,--,-0.1310(),-0.0827(**),--,0.0766(****),--,-0.0000(),0.0001(***),-0.0001(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(*),False,False,0.01602201340053533,159558
Model 474,-0.0771(****),--,--,-0.6147(****),-0.0623(*),--,0.0233(),--,0.0001(),0.0001(*),-0.0001(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.017311556337646583,159558
Model 475,-0.0837(****),--,--,0.0031(),-0.1206(****),--,0.0953(****),--,-0.0001(),0.0001(**),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.015953292266317032,159558
Model 476,-0.0814(****),--,--,-0.4449(****),-0.1156(****),--,0.0420(***),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.016862834938443094,159558
Model 477,-0.0761(****),--,--,0.0817(),-0.0393(),--,--,-0.0231(****),-0.0001(),0.0001(****),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.01766851155077498,159558
Model 478,-0.0741(****),--,--,-0.3961(***),-0.0363(),--,--,-0.0248(****),0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.01926273837411696,159558
Model 479,-0.0800(****),--,--,0.1446(),-0.0635(*),--,--,-0.0190(****),-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.016800455913575596,159558
Model 480,-0.0782(****),--,--,-0.2931(**),-0.0799(**),--,--,-0.0204(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.018093250975805275,159558
Model 481,-0.0758(****),--,--,0.3610(****),--,-0.1143(****),0.1025(****),--,-0.0001(),0.0001(**),-0.0001(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.021053610208500495,159558
Model 482,-0.0728(****),--,--,-0.0022(),--,-0.1227(****),0.0437(***),--,0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.022801397410402435,159558
Model 483,-0.0785(****),--,--,0.3514(****),--,-0.1110(****),0.1206(****),--,-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.020623334326174914,159558
Model 484,-0.0757(****),--,--,-0.0320(),--,-0.1189(****),0.0591(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.021959418646506412,159558
Model 485,-0.0731(****),--,--,0.6077(****),--,-0.1016(****),--,-0.0173(****),-0.0001(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.02159378023581715,159558
Model 486,-0.0706(****),--,--,0.1824(***),--,-0.1121(****),--,-0.0182(****),-0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.023748217742065814,159558
Model 487,-0.0760(****),--,--,0.5845(****),--,-0.0996(****),--,-0.0137(****),-0.0001(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.02056391050087225,159558
Model 488,-0.0737(****),--,--,0.1308(*),--,-0.1102(****),--,-0.0140(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.022402893457938444,159558
Model 489,-0.0770(****),--,--,-0.1783(****),--,--,0.0960(****),-0.0245(****),-0.0002(),0.0001(****),-0.0001(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.018105464352220046,159558
Model 490,-0.0748(****),--,--,-0.5719(****),--,--,0.0541(****),-0.0259(****),0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(*),-0.0000(**),True,False,0.019382574827117027,159558
Model 491,-0.0805(****),--,--,-0.2051(****),--,--,0.1073(****),-0.0206(****),-0.0002(),0.0001(***),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.017323668794029468,159558
Model 492,-0.0787(****),--,--,-0.6207(****),--,--,0.0603(****),-0.0217(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.01820582883452282,159558
Model 493,-0.0762(****),--,--,--,-0.0256(*),-0.0962(****),0.1352(****),--,-0.0001(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.020743637739017995,159558
Model 494,-0.0723(****),--,--,--,-0.1228(****),-0.1150(****),0.0814(****),--,0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.023365821436080125,159558
Model 495,-0.0792(****),--,--,--,-0.0291(*),-0.0928(****),0.1524(****),--,-0.0001(),0.0001(***),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.020337514208757512,159558
Model 496,-0.0756(****),--,--,--,-0.1344(****),-0.1113(****),0.0977(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(*),True,True,0.022635512341989017,159558
Model 497,-0.1014(****),--,--,--,0.0767(****),-0.1130(****),--,-0.0291(****),-0.0002(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,False,0.03736622862060868,160738
Model 498,-0.0948(****),--,--,--,-0.0690(****),-0.1384(****),--,-0.0291(****),0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(****),True,False,0.04095662996601679,160738
Model 499,-0.1034(****),--,--,--,0.0706(****),-0.1100(****),--,-0.0243(****),-0.0001(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,True,0.03393581217624253,160738
Model 500,-0.0975(****),--,--,--,-0.0905(****),-0.1357(****),--,-0.0233(****),-0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.03731116584806482,160738
Model 501,-0.0768(****),--,--,--,-0.0622(****),--,0.1042(****),-0.0244(****),-0.0002(),0.0001(****),-0.0001(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.018167712786565926,159558
Model 502,-0.0744(****),--,--,--,-0.1536(****),--,0.0651(****),-0.0266(****),0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(),-0.0000(),True,False,0.019356992255476935,159558
